Code,Timestamp,Open,Close,Low,High,Volume
NOC,2024-07-15,434.01,431.92,431.07,436.45,624400
NOC,2024-07-16,431.21,435.16,431.2,436.05,641300
NOC,2024-07-17,434.71,440.17,433.94,441.83,1140100
NOC,2024-07-18,437.44,439.61,437.44,445.86,891200
NOV,2024-07-15,18.6,19.2,18.4,19.43,2610100
NOV,2024-07-16,19.03,19.51,18.93,19.61,3042600
NOV,2024-07-17,19.59,19.47,19.47,19.84,2515500
NOV,2024-07-18,19.51,19.25,19.25,19.65,2701200
NRG,2024-07-15,79.64,75.39,74.65,79.64,3501800
NRG,2024-07-16,75.85,76.43,75.6,77.4,2484100
NRG,2024-07-17,75.28,72.54,72.33,75.34,4824800
NRG,2024-07-18,73.33,73.63,71.83,74.4,2779300
NSC,2024-07-15,222.18,227.76,221.31,229.05,1058400
NSC,2024-07-16,228.26,234.79,228.26,235.76,1133400
NSC,2024-07-17,233.95,234.45,232.94,236.25,1056900
NSC,2024-07-18,233.32,230.38,230.19,234.44,991400
NTAP,2024-07-15,130.41,130.38,129.67,131.4,1537200
NTAP,2024-07-16,130.74,131.59,128.8,131.64,1818400
NTAP,2024-07-17,129.56,127.42,126.8,129.78,1834200
NTAP,2024-07-18,128.32,126.09,125.09,128.56,1776500
NTRS,2024-07-15,89.8,90.34,89.35,90.39,1076000
NTRS,2024-07-16,90.15,90.76,89.61,91.53,2705300
NTRS,2024-07-17,92.0,86.16,83.03,92.46,4875800
NTRS,2024-07-18,87.84,86.23,85.52,88.67,2187300
NUE,2024-07-15,163.01,164.87,163.0,167.0,1653500
NUE,2024-07-16,163.85,166.14,163.16,166.81,1457700
NUE,2024-07-17,166.08,164.0,163.72,166.87,1323200
NUE,2024-07-18,163.25,165.67,163.12,167.5,1490300
NVDA,2024-07-15,130.56,128.44,127.18,131.39,208326200
NVDA,2024-07-16,128.44,126.36,124.58,129.04,214769500
NVDA,2024-07-17,121.35,117.99,116.72,121.85,390086200
NVDA,2024-07-18,121.85,121.09,116.56,122.4,320979500
NWL,2024-07-15,6.24,6.28,6.12,6.35,4648800
NWL,2024-07-16,6.38,6.66,6.34,6.75,4517800
NWL,2024-07-17,6.6,6.74,6.6,6.88,3287100
NWL,2024-07-18,6.72,6.53,6.52,6.83,3550200
NWSA,2024-07-15,27.74,27.7,27.53,27.93,2502100
NWSA,2024-07-16,27.8,28.44,27.75,28.62,4387900
NWSA,2024-07-17,28.38,27.99,27.87,28.49,3877800
NWSA,2024-07-18,28.02,27.78,27.68,28.13,2286800
NWS,2024-07-15,28.44,28.34,28.18,28.54,904400
NWS,2024-07-16,28.51,29.29,28.45,29.37,1102000
NWS,2024-07-17,29.2,28.87,28.8,29.35,1073700
NWS,2024-07-18,28.75,28.67,28.58,28.99,425700
OKE,2024-07-15,85.0,84.68,84.59,85.77,2057700
OKE,2024-07-16,84.67,85.06,84.28,85.15,1562600
OKE,2024-07-17,85.34,85.37,85.08,86.2,2125900
OKE,2024-07-18,84.8,83.44,82.58,84.8,4857700
OMC,2024-07-15,93.52,93.75,93.15,94.17,1869100
OMC,2024-07-16,94.12,95.35,93.56,95.54,2750400
OMC,2024-07-17,90.55,91.52,88.72,92.35,4684500
OMC,2024-07-18,91.93,92.09,91.42,94.41,2322600
ORCL,2024-07-15,145.73,143.07,141.92,146.59,8687800
ORCL,2024-07-16,143.07,142.61,142.05,143.5,7181500
ORCL,2024-07-17,140.48,139.26,138.68,141.79,9157000
ORCL,2024-07-18,139.36,138.03,137.2,140.06,5998700
ORLY,2024-07-15,1032.86,1042.41,1030.66,1052.94,302700
ORLY,2024-07-16,1046.08,1043.52,1038.32,1054.59,273000
ORLY,2024-07-17,1045.61,1043.63,1042.3,1056.73,334300
ORLY,2024-07-18,1041.68,1028.09,1026.62,1051.9,369500
OXY,2024-07-15,61.58,62.0,61.06,62.58,8332400
OXY,2024-07-16,61.5,62.12,61.24,62.41,5007200
OXY,2024-07-17,62.5,63.15,62.48,63.47,7923800
OXY,2024-07-18,63.36,63.73,63.11,64.76,9040800
O,2024-07-15,55.93,55.98,55.64,56.18,4621500
O,2024-07-16,56.13,56.37,55.85,56.42,5127600
O,2024-07-17,56.4,57.63,56.4,57.74,5270200
O,2024-07-18,57.34,57.73,57.26,58.57,4518500
PAYX,2024-07-15,118.58,121.63,118.58,121.86,1979700
PAYX,2024-07-16,121.54,124.28,121.49,124.31,1791500
PAYX,2024-07-17,124.58,126.81,124.57,126.92,3488800
PAYX,2024-07-18,125.55,124.24,123.8,128.18,2757400
PBCT,2024-07-15,94.86,93.74,93.17,95.99,2346800
PBCT,2024-07-16,94.0,95.41,93.99,95.5,1647200
PBCT,2024-07-17,95.82,95.97,95.47,96.95,1685600
PBCT,2024-07-18,95.67,95.3,94.99,96.76,1379900
PCAR,2024-07-15,103.29,104.55,102.71,105.22,1938500
PCAR,2024-07-16,104.92,108.89,104.42,108.97,2650100
PCAR,2024-07-17,109.0,109.21,108.12,110.33,3922400
PCAR,2024-07-18,109.43,109.98,109.1,113.21,3485100
PCG,2024-07-15,18.0,17.67,17.67,18.01,11617900
PCG,2024-07-16,17.76,17.72,17.67,17.79,10403000
PCG,2024-07-17,17.79,17.94,17.77,18.04,15197400
PCG,2024-07-18,17.87,17.85,17.83,18.07,8012300
PCLN,2024-07-15,57.37,57.47,57.02,57.79,1054400
PCLN,2024-07-16,57.78,59.07,57.28,59.09,1468700
PCLN,2024-07-17,59.26,60.46,59.09,60.73,1856000
PCLN,2024-07-18,60.05,60.43,60.0,60.72,1509500
PDCO,2024-07-15,24.13,24.52,24.13,24.54,800800
PDCO,2024-07-16,24.74,25.14,24.64,25.28,744300
PDCO,2024-07-17,25.14,26.12,25.11,26.21,1008500
PDCO,2024-07-18,25.97,25.73,25.7,26.49,845900
PEG,2024-07-15,75.87,74.54,74.37,76.0,2434900
PEG,2024-07-16,74.89,74.54,74.45,75.14,2488600
PEG,2024-07-17,74.63,75.15,74.28,76.39,3060900
PEG,2024-07-18,74.75,73.93,73.72,75.79,2814800
PEP,2024-07-15,166.01,163.86,163.65,166.3,4551800
PEP,2024-07-16,163.41,164.76,162.84,165.04,4461700
PEP,2024-07-17,166.04,169.89,165.89,170.07,7671000
PEP,2024-07-18,168.71,170.37,168.39,172.67,6228600
PFE,2024-07-15,29.03,29.1,28.83,29.27,30534400
PFE,2024-07-16,29.2,29.5,29.12,29.56,26912100
PFE,2024-07-17,29.42,30.03,29.31,30.3,45395000
PFE,2024-07-18,29.91,29.71,29.63,30.69,47279700
PFG,2024-07-15,84.93,86.08,84.93,86.79,1039300
PFG,2024-07-16,86.06,86.87,85.92,87.28,817700
PFG,2024-07-17,86.9,87.46,86.7,88.26,1645900
PFG,2024-07-18,86.83,85.34,85.03,88.0,1562400
PGR,2024-07-15,214.32,217.1,214.32,217.24,2415300
PGR,2024-07-16,222.52,210.0,208.37,223.84,3735900
PGR,2024-07-17,214.8,221.35,214.64,221.46,4422800
PGR,2024-07-18,223.31,224.53,223.31,229.0,3522200
PG,2024-07-15,165.47,163.6,163.48,165.62,5752500
PG,2024-07-16,163.92,165.95,163.63,166.07,6378300
PG,2024-07-17,166.75,168.43,166.33,169.15,7982300
PG,2024-07-18,167.79,167.43,167.27,169.9,5926300
PHM,2024-07-15,116.85,116.24,115.89,118.27,2146300
PHM,2024-07-16,118.34,124.56,117.95,124.8,2862100
PHM,2024-07-17,123.34,121.72,121.6,124.3,2643500
PHM,2024-07-18,123.66,124.8,123.44,129.85,3257700
PH,2024-07-15,540.2,544.74,536.97,548.76,704500
PH,2024-07-16,549.05,568.68,546.76,568.9,1087500
PH,2024-07-17,565.14,557.94,556.8,566.78,918700
PH,2024-07-18,553.84,547.67,545.74,564.81,818100
PKG,2024-07-15,185.39,185.76,185.39,188.46,356100
PKG,2024-07-16,186.33,190.98,186.33,191.13,411900
PKG,2024-07-17,191.04,191.56,191.04,193.66,748200
PKG,2024-07-18,190.26,192.56,190.26,194.42,774700
PKI,2024-07-15,1250.03,1241.94,1230.25,1250.03,371100
PKI,2024-07-16,1246.14,1280.5,1241.77,1284.77,218800
PKI,2024-07-17,1265.03,1241.47,1238.92,1268.53,207200
PKI,2024-07-18,1246.29,1245.92,1239.29,1263.26,251500
PLD,2024-07-15,120.35,121.14,119.15,121.35,3264700
PLD,2024-07-16,122.17,121.49,120.9,122.17,4508600
PLD,2024-07-17,124.44,123.21,121.89,129.16,8941300
PLD,2024-07-18,122.5,122.62,122.08,127.32,4631900
PM,2024-07-15,106.0,105.07,104.92,106.13,3606900
PM,2024-07-16,105.23,106.1,104.84,106.14,2731400
PM,2024-07-17,106.35,108.31,106.35,108.81,5411000
PM,2024-07-18,107.26,107.46,107.18,109.18,4510500
PNC,2024-07-15,168.75,169.02,167.75,170.91,2719200
PNC,2024-07-16,168.75,176.98,168.75,177.83,5412700
PNC,2024-07-17,177.4,179.71,176.56,180.86,2562500
PNC,2024-07-18,178.46,176.07,174.98,180.97,2183800
PNR,2024-07-15,79.15,79.82,78.59,80.78,2781300
PNR,2024-07-16,80.55,83.04,79.98,83.2,1781200
PNR,2024-07-17,82.43,81.52,81.5,83.2,1468700
PNR,2024-07-18,80.71,79.56,79.39,82.07,2650600
PNW,2024-07-15,79.67,79.59,79.33,80.57,975700
PNW,2024-07-16,80.07,80.55,79.36,80.8,1077700
PNW,2024-07-17,81.0,82.37,80.5,82.56,1120500
PNW,2024-07-18,81.92,82.07,81.81,82.9,772500
PPG,2024-07-15,130.28,130.88,130.28,132.63,1546200
PPG,2024-07-16,131.33,133.23,131.15,133.84,1720900
PPG,2024-07-17,133.01,133.76,132.66,135.0,2259000
PPG,2024-07-18,132.74,131.71,131.58,135.57,2434600
PPL,2024-07-15,28.24,27.97,27.93,28.33,4392800
PPL,2024-07-16,28.1,28.29,27.98,28.4,3485100
PPL,2024-07-17,28.39,28.71,28.31,28.92,3640000
PPL,2024-07-18,28.51,28.72,28.51,29.12,3801100
PRGO,2024-07-15,27.48,26.9,26.5,27.64,1550800
PRGO,2024-07-16,27.0,27.09,26.93,27.33,1189600
PRGO,2024-07-17,27.17,27.72,27.17,28.49,1788400
PRGO,2024-07-18,27.54,27.65,27.43,28.77,1947100
PRU,2024-07-15,123.39,125.54,123.39,126.04,1457000
PRU,2024-07-16,125.31,126.52,125.25,127.57,1539600
PRU,2024-07-17,126.8,127.32,126.6,128.53,1360800
PRU,2024-07-18,126.27,125.3,124.82,128.07,1604500
PSA,2024-07-15,303.92,302.04,298.89,304.78,478400
PSA,2024-07-16,303.52,305.65,301.86,306.63,701000
PSA,2024-07-17,305.65,309.98,304.81,310.54,703300
PSA,2024-07-18,308.71,303.62,303.06,314.93,815500
PSX,2024-07-15,139.07,140.07,138.43,140.99,1627300
PSX,2024-07-16,139.37,139.78,138.04,140.74,1570500
PSX,2024-07-17,140.32,140.74,139.88,143.05,2074700
PSX,2024-07-18,139.87,137.7,136.95,140.09,2405600
PVH,2024-07-15,107.04,103.89,103.77,107.04,1009900
PVH,2024-07-16,104.23,106.49,102.67,106.57,1354100
PVH,2024-07-17,103.95,104.85,103.95,108.7,995200
PVH,2024-07-18,104.93,101.47,100.79,105.75,1045500
PWR,2024-07-15,266.78,257.24,256.87,266.9,1263500
PWR,2024-07-16,259.58,259.37,253.28,261.92,1317000
PWR,2024-07-17,256.78,244.94,244.21,259.27,1764600
PWR,2024-07-18,262.92,264.71,255.0,265.63,2218200
PXD,2024-07-15,56.62,56.14,55.96,57.15,2213100
PXD,2024-07-16,56.44,57.44,56.15,57.92,1890900
PXD,2024-07-17,56.7,57.42,56.55,58.5,1845600
PXD,2024-07-18,56.76,56.33,55.96,58.13,2635500
PX,2024-07-15,9.52,9.62,9.47,9.69,468300
PX,2024-07-16,9.72,10.13,9.7,10.15,703100
PX,2024-07-17,10.12,9.96,9.86,10.31,615700
PX,2024-07-18,9.9,9.82,9.78,10.16,1203500
PYPL,2024-07-15,60.25,60.47,59.82,61.02,9443000
PYPL,2024-07-16,60.8,61.81,60.68,62.02,9198800
PYPL,2024-07-17,61.11,61.24,60.65,61.84,8322100
PYPL,2024-07-18,60.55,60.0,59.94,61.33,9102000
QCOM,2024-07-15,203.0,208.18,202.79,209.24,7463700
QCOM,2024-07-16,210.0,209.64,206.62,211.09,5998500
QCOM,2024-07-17,199.73,191.6,190.56,200.0,16156200
QCOM,2024-07-18,193.78,191.46,186.95,193.9,9960600
QRVO,2024-07-15,123.98,126.32,123.67,127.5,1285800
QRVO,2024-07-16,126.83,129.21,126.51,130.99,1394000
QRVO,2024-07-17,126.0,123.59,123.43,128.97,2167600
QRVO,2024-07-18,125.53,124.59,123.19,127.19,1047000
RCL,2024-07-15,167.0,167.72,164.21,167.92,1744900
RCL,2024-07-16,168.1,172.08,168.09,172.64,1893700
RCL,2024-07-17,170.1,164.46,164.46,170.34,2627300
RCL,2024-07-18,165.7,164.19,163.06,166.85,1651600
REGN,2024-07-15,1097.29,1082.11,1079.28,1100.03,434600
REGN,2024-07-16,1087.89,1094.99,1079.09,1100.08,282400
REGN,2024-07-17,1093.01,1085.62,1076.77,1100.0,464500
REGN,2024-07-18,1091.4,1067.26,1065.43,1098.97,396100
REG,2024-07-15,64.05,64.19,63.81,64.52,693300
REG,2024-07-16,64.5,65.13,64.22,65.29,673200
REG,2024-07-17,65.13,66.36,65.13,66.45,920500
REG,2024-07-18,66.05,66.19,65.9,66.89,748000
RE,2024-07-15,336.6,331.42,330.55,338.77,1266500
RE,2024-07-16,333.83,339.71,333.83,342.46,1166600
RE,2024-07-17,339.59,344.76,339.39,345.49,1441900
RE,2024-07-18,343.06,340.52,340.46,347.37,1028800
RF,2024-07-15,20.82,21.0,20.76,21.16,8411800
RF,2024-07-16,21.01,21.77,20.9,21.83,8772000
RF,2024-07-17,21.56,22.11,21.49,22.25,7534900
RF,2024-07-18,22.0,22.09,21.98,22.64,13159600
RHI,2024-07-15,63.85,63.89,63.75,64.63,967000
RHI,2024-07-16,64.04,66.03,63.86,66.19,1105000
RHI,2024-07-17,65.76,67.4,65.52,67.57,1642300
RHI,2024-07-18,66.93,66.67,66.37,68.31,1270400
RHT,2024-07-15,38.51,38.45,38.05,38.85,2177900
RHT,2024-07-16,38.57,40.5,38.51,40.65,2127700
RHT,2024-07-17,39.9,40.03,39.73,40.54,2462100
RHT,2024-07-18,38.48,37.25,36.68,39.05,5556700
RJF,2024-07-15,120.9,121.11,118.49,122.25,1371100
RJF,2024-07-16,117.47,113.51,112.84,119.15,3689400
RJF,2024-07-17,113.55,113.36,110.81,114.13,4975800
RJF,2024-07-18,113.18,111.1,110.27,114.34,2214000
RL,2024-07-15,177.79,171.06,170.62,179.98,1120700
RL,2024-07-16,171.99,173.19,169.37,174.41,1193700
RL,2024-07-17,170.36,169.72,168.82,173.02,1061500
RL,2024-07-18,170.6,167.77,167.22,174.2,659200
RMD,2024-07-15,204.34,205.31,203.18,207.19,1387300
RMD,2024-07-16,205.69,206.8,204.5,207.72,738600
RMD,2024-07-17,205.0,205.95,204.03,208.83,709300
RMD,2024-07-18,206.58,203.88,203.43,209.0,606000
ROK,2024-07-15,285.0,285.2,284.18,291.0,908300
ROK,2024-07-16,286.63,294.37,286.63,294.65,981800
ROK,2024-07-17,291.68,287.86,286.28,293.8,755200
ROK,2024-07-18,280.03,272.46,271.67,285.09,1061900
ROP,2024-07-15,557.88,559.15,554.29,560.68,566500
ROP,2024-07-16,559.16,567.07,558.36,567.42,405700
ROP,2024-07-17,570.04,571.27,566.58,574.29,661700
ROP,2024-07-18,571.27,571.19,567.85,573.17,352000
ROST,2024-07-15,150.41,148.08,147.87,151.38,2685600
ROST,2024-07-16,147.9,148.87,147.15,149.35,2027000
ROST,2024-07-17,148.64,147.6,146.76,148.99,2058200
ROST,2024-07-18,147.79,144.5,143.95,147.79,2168800
RRC,2024-07-15,35.0,34.84,34.65,35.21,2154400
RRC,2024-07-16,34.69,34.56,34.34,35.08,2243000
RRC,2024-07-17,34.48,33.52,33.45,35.09,2733200
RRC,2024-07-18,33.68,32.76,32.67,33.78,2138400
RSG,2024-07-15,200.5,201.19,200.12,201.55,1082200
RSG,2024-07-16,201.72,204.18,201.23,204.25,953300
RSG,2024-07-17,204.59,205.42,204.02,206.48,1017100
RSG,2024-07-18,204.97,204.57,204.04,206.54,869000
RTN,2024-07-15,164.25,166.91,164.05,167.22,1259900
RTN,2024-07-16,168.07,167.81,166.88,169.23,1307200
RTN,2024-07-17,168.64,170.7,168.64,171.04,1079000
RTN,2024-07-18,173.5,176.69,173.07,179.93,2535100
SBAC,2024-07-15,210.01,210.26,208.04,212.08,888700
SBAC,2024-07-16,212.7,213.06,209.9,213.53,776800
SBAC,2024-07-17,212.91,214.22,211.18,214.79,651700
SBAC,2024-07-18,210.46,211.25,210.1,215.16,802700
SBUX,2024-07-15,74.89,72.75,72.52,74.9,9064400
SBUX,2024-07-16,72.21,75.51,71.55,75.51,14968700
SBUX,2024-07-17,75.22,75.1,74.55,76.13,11567800
SBUX,2024-07-18,74.46,74.19,73.81,75.11,10701000
SCG,2024-07-15,51.82,51.03,50.7,51.82,2796500
SCG,2024-07-16,51.23,51.29,51.16,51.74,2592900
SCG,2024-07-17,51.55,52.04,51.29,52.56,4046300
SCG,2024-07-18,51.65,51.57,51.52,52.46,2896100
SCHW,2024-07-15,73.61,75.07,73.36,76.1,10069300
SCHW,2024-07-16,70.21,67.43,67.39,70.71,34310900
SCHW,2024-07-17,66.26,63.8,61.01,66.6,42877600
SCHW,2024-07-18,62.89,62.27,61.85,63.4,21576200
SEE,2024-07-15,35.8,35.59,35.55,36.37,876400
SEE,2024-07-16,35.93,36.81,35.64,37.01,895600
SEE,2024-07-17,36.47,36.85,36.35,37.32,1136800
SEE,2024-07-18,36.46,36.39,36.36,37.29,993500
SHW,2024-07-15,317.5,318.47,316.76,320.84,1961900
SHW,2024-07-16,320.23,326.4,319.89,326.53,2239900
SHW,2024-07-17,324.57,325.8,322.35,327.61,1824100
SHW,2024-07-18,324.93,325.46,324.46,329.84,2013900
SIG,2024-07-15,87.71,86.68,86.42,89.7,777700
SIG,2024-07-16,87.83,88.53,86.49,88.93,1159300
SIG,2024-07-17,87.3,87.61,86.44,88.92,727400
SIG,2024-07-18,87.23,85.92,84.12,87.99,850100
SJM,2024-07-15,113.93,116.38,113.4,116.74,1298700
SJM,2024-07-16,116.5,117.5,115.44,117.73,895300
SJM,2024-07-17,117.99,121.23,117.73,121.72,1096100
SJM,2024-07-18,120.16,120.46,120.11,123.31,795500
SLB,2024-07-15,46.79,47.96,46.57,48.68,11441800
SLB,2024-07-16,47.51,48.72,47.44,48.95,8220200
SLB,2024-07-17,48.75,48.9,48.56,49.26,8453300
SLB,2024-07-18,48.77,48.72,48.58,49.34,10758700
SLG,2024-07-15,62.35,63.49,62.07,63.64,1045200
SLG,2024-07-16,63.99,63.24,62.95,64.9,1403700
SLG,2024-07-17,62.39,61.68,61.54,64.85,1503400
SLG,2024-07-18,64.85,60.8,59.39,66.54,2022300
SNA,2024-07-15,269.82,270.84,269.82,273.24,312600
SNA,2024-07-16,271.99,278.88,271.37,279.64,396200
SNA,2024-07-17,277.81,275.73,275.59,282.0,446100
SNA,2024-07-18,270.0,270.54,266.55,277.5,747900
SNI,2024-07-15,132.01,131.01,130.78,133.14,1015700
SNI,2024-07-16,131.99,136.06,131.6,136.19,1064300
SNI,2024-07-17,135.16,133.5,133.42,136.0,1031200
SNI,2024-07-18,132.32,131.97,131.66,135.21,2783500
SNPS,2024-07-15,612.56,616.01,612.38,621.24,494200
SNPS,2024-07-16,619.39,613.01,609.18,620.43,473400
SNPS,2024-07-17,604.35,570.38,569.3,604.83,1405200
SNPS,2024-07-18,576.3,560.38,546.86,576.3,1204100
SO,2024-07-15,79.52,80.05,79.3,80.25,4114000
SO,2024-07-16,80.5,81.12,80.26,81.19,3211400
SO,2024-07-17,81.38,81.63,81.18,82.84,4313700
SO,2024-07-18,81.06,81.31,81.06,82.26,2921900
SPGI,2024-07-15,478.9,482.55,477.2,483.22,1083500
SPGI,2024-07-16,484.5,488.79,482.74,488.85,1215100
SPGI,2024-07-17,488.43,489.87,486.01,489.96,1411200
SPGI,2024-07-18,487.89,484.69,484.15,491.48,1250200
SPG,2024-07-15,149.9,150.06,148.21,150.2,1187400
SPG,2024-07-16,150.83,151.51,149.73,151.55,1584600
SPG,2024-07-17,150.97,154.9,150.97,155.58,1794100
SPG,2024-07-18,154.46,153.11,152.76,158.19,1226600
SRCL,2024-07-15,58.32,58.15,58.11,58.32,1036400
SRCL,2024-07-16,58.5,58.13,58.0,58.5,1241700
SRCL,2024-07-17,58.05,58.09,57.95,58.28,1038300
SRCL,2024-07-18,58.24,58.35,58.09,58.5,1289000
SRE,2024-07-15,76.58,76.02,75.83,77.03,3392400
SRE,2024-07-16,76.41,76.37,75.89,76.57,3730100
SRE,2024-07-17,76.56,77.72,76.35,78.44,3448200
SRE,2024-07-18,77.25,77.77,77.21,79.46,2804000
STI,2024-07-15,0.46,0.44,0.43,0.47,270600
STI,2024-07-16,0.44,0.47,0.44,0.48,431400
STI,2024-07-17,0.46,0.44,0.44,0.46,333800
STI,2024-07-18,0.45,0.45,0.43,0.46,386000
STT,2024-07-15,78.81,78.94,78.4,79.4,3254300
STT,2024-07-16,79.5,84.82,78.15,84.83,6021900
STT,2024-07-17,84.91,85.34,83.65,85.37,4074400
STT,2024-07-18,85.0,84.33,83.88,86.24,2694200
STX,2024-07-15,107.35,108.94,106.17,108.95,2212100
STX,2024-07-16,109.3,108.71,108.19,109.63,1933500
STX,2024-07-17,106.91,104.91,104.52,106.91,2825000
STX,2024-07-18,105.77,103.47,102.48,105.77,2237600
STZ,2024-07-15,258.83,249.53,249.42,260.61,2110100
STZ,2024-07-16,250.0,248.09,247.1,253.0,1551800
STZ,2024-07-17,248.01,248.23,246.1,251.19,1424900
STZ,2024-07-18,247.17,248.26,246.63,251.99,882600
SWKS,2024-07-15,112.82,115.88,112.82,116.69,3913400
SWKS,2024-07-16,116.35,120.68,115.67,120.86,3387800
SWKS,2024-07-17,118.76,116.56,116.45,120.12,5389900
SWKS,2024-07-18,117.19,117.39,115.92,119.64,3074300
SWK,2024-07-15,88.2,86.92,86.64,88.51,1880600
SWK,2024-07-16,87.57,90.04,87.31,90.59,1740500
SWK,2024-07-17,89.14,89.51,88.57,90.51,1344900
SWK,2024-07-18,88.93,87.37,86.86,91.68,1763000
SYF,2024-07-15,50.1,50.72,50.0,51.29,4086800
SYF,2024-07-16,50.69,51.71,50.4,51.94,6000000
SYF,2024-07-17,51.62,52.22,49.88,52.67,5984100
SYF,2024-07-18,51.74,50.83,50.53,52.4,4710600
SYK,2024-07-15,338.53,328.56,327.82,338.58,1363400
SYK,2024-07-16,328.9,333.43,328.01,333.76,1336400
SYK,2024-07-17,332.81,334.64,331.28,344.49,1246300
SYK,2024-07-18,330.94,331.23,330.17,337.08,920400
SYMC,2024-07-15,77.06,77.62,77.06,77.87,4072700
SYMC,2024-07-16,77.63,78.29,77.61,78.45,3874200
SYMC,2024-07-17,78.32,78.58,78.32,79.57,5191500
SYMC,2024-07-18,78.44,78.06,77.9,79.86,2988900
SYY,2024-07-15,71.71,71.8,71.55,72.36,1930400
SYY,2024-07-16,71.88,73.03,71.38,73.07,2685300
SYY,2024-07-17,72.79,75.05,72.71,75.23,3012800
SYY,2024-07-18,74.39,74.36,74.31,75.68,1993900
TAP,2024-07-15,51.2,51.34,51.0,51.79,2052800
TAP,2024-07-16,51.57,52.58,51.35,52.61,1699700
TAP,2024-07-17,52.8,53.98,52.7,54.22,2158300
TAP,2024-07-18,53.0,53.07,52.84,54.19,2308100
TDG,2024-07-15,1250.03,1241.94,1230.25,1250.03,371100
TDG,2024-07-16,1246.14,1280.5,1241.77,1284.77,218800
TDG,2024-07-17,1265.03,1241.47,1238.92,1268.53,207200
TDG,2024-07-18,1246.29,1245.92,1239.29,1263.26,251500
TEL,2024-07-15,156.46,156.18,155.93,157.49,1613500
TEL,2024-07-16,157.22,159.66,156.45,159.75,2015900
TEL,2024-07-17,158.1,157.05,157.02,158.98,1864900
TEL,2024-07-18,157.11,156.49,156.19,159.58,1792300
TGT,2024-07-15,152.85,151.3,150.91,153.45,3645900
TGT,2024-07-16,151.45,155.01,151.39,155.01,3391800
TGT,2024-07-17,154.04,155.93,154.04,156.74,3353700
TGT,2024-07-18,154.82,152.09,151.84,155.25,2927400
TIF,2024-07-15,210.0,208.84,206.93,211.21,1585400
TIF,2024-07-16,210.44,210.15,207.1,211.21,1329400
TIF,2024-07-17,210.3,213.12,209.61,213.18,1759700
TIF,2024-07-18,210.81,210.65,209.68,214.46,1736300
TJX,2024-07-15,114.29,113.81,113.28,114.44,5555500
TJX,2024-07-16,113.97,115.02,113.92,115.24,3660000
TJX,2024-07-17,114.85,113.97,113.88,115.15,5012600
TJX,2024-07-18,113.82,113.03,112.0,114.29,7285200
TMK,2024-07-15,447.2,445.8,445.57,449.94,404100
TMK,2024-07-16,438.19,429.05,428.22,440.04,1066800
TMK,2024-07-17,427.42,421.56,419.88,429.91,1078600
TMK,2024-07-18,421.64,417.99,417.48,424.36,717800
TMO,2024-07-15,546.59,544.68,542.99,549.68,1326000
TMO,2024-07-16,549.24,555.42,547.72,555.78,1122100
TMO,2024-07-17,553.0,555.06,550.85,559.96,1131200
TMO,2024-07-18,551.69,540.62,537.77,557.16,1745000
TPR,2024-07-15,43.56,42.48,42.31,43.72,2138200
TPR,2024-07-16,42.96,42.96,42.49,43.32,2625900
TPR,2024-07-17,42.66,42.59,42.59,43.43,1979800
TPR,2024-07-18,42.56,41.69,41.48,43.38,1616600
TRIP,2024-07-15,17.88,18.01,17.86,18.17,1036000
TRIP,2024-07-16,18.1,18.04,17.84,18.24,1714500
TRIP,2024-07-17,17.89,18.02,17.88,18.22,2031100
TRIP,2024-07-18,18.03,17.77,17.74,18.09,2005500
TROW,2024-07-15,118.4,118.74,118.22,119.67,894800
TROW,2024-07-16,119.12,120.75,118.84,121.17,972900
TROW,2024-07-17,120.38,118.15,117.98,121.05,1281000
TROW,2024-07-18,117.76,116.66,116.32,120.08,835500
TRV,2024-07-15,212.33,213.4,212.0,214.34,1221200
TRV,2024-07-16,214.7,217.79,214.47,217.96,1319800
TRV,2024-07-17,218.86,220.8,218.49,221.9,1296200
TRV,2024-07-18,220.57,220.6,219.8,224.76,1197900
TSCO,2024-07-15,271.15,270.84,267.29,274.98,1219000
TSCO,2024-07-16,271.32,283.17,270.84,283.23,1196000
TSCO,2024-07-17,280.58,278.82,278.58,283.21,966200
TSCO,2024-07-18,278.5,269.93,269.02,278.5,1329100
TSN,2024-07-15,57.37,57.47,57.02,57.79,1054400
TSN,2024-07-16,57.78,59.07,57.28,59.09,1468700
TSN,2024-07-17,59.26,60.46,59.09,60.73,1856000
TSN,2024-07-18,60.05,60.43,60.0,60.72,1509500
TSS,2024-07-15,40.63,40.15,39.92,40.65,17858100
TSS,2024-07-16,40.15,41.2,40.09,41.27,13739600
TSS,2024-07-17,41.2,43.15,41.2,43.52,18639200
TSS,2024-07-18,42.44,42.39,42.37,44.24,19434500
TWX,2024-07-15,453.3,453.96,451.43,457.26,14429400
TWX,2024-07-16,454.22,449.52,446.66,454.3,17175700
TWX,2024-07-17,442.59,443.52,439.18,444.85,21778000
TWX,2024-07-18,444.34,440.37,434.4,444.65,20794800
TXN,2024-07-15,201.86,201.76,200.83,203.08,3089500
TXN,2024-07-16,203.48,206.62,202.59,206.77,3134400
TXN,2024-07-17,205.14,204.26,204.03,210.84,7792500
TXN,2024-07-18,204.83,205.87,203.28,207.0,5497200
TXT,2024-07-15,89.0,91.09,88.82,91.52,1103800
TXT,2024-07-16,91.43,94.02,91.19,94.27,1503900
