stock_date,open_price,close_price,low,high,volume,return
2020-12-21,3684.28,3694.92,3636.48,3702.9,4748580000,-0.39
2020-12-22,3698.08,3687.26,3676.16,3698.26,4053310000,-0.21
2020-12-23,3693.42,3690.01,3689.28,3711.24,3779160000,0.07
2020-12-24,3694.03,3703.06,3689.32,3703.82,1883780000,0.35
2020-12-28,3723.03,3735.36,3723.03,3740.51,3535460000,0.87
2020-12-29,3750.01,3727.04,3723.31,3756.12,3393290000,-0.22
2020-12-30,3736.19,3732.04,3730.21,3744.63,3154850000,0.13
2020-12-31,3733.27,3756.07,3726.88,3760.2,3179040000,0.64
2021-01-04,3764.61,3700.65,3662.71,3769.99,5015000000,-1.48
2021-01-05,3698.02,3726.86,3695.07,3737.83,4591020000,0.71
2021-01-06,3712.2,3748.14,3705.34,3783.04,6064110000,0.57
2021-01-07,3764.71,3803.79,3764.71,3811.55,5099160000,1.48
2021-01-08,3815.05,3824.68,3783.6,3826.69,4773040000,0.55
2021-01-11,3803.14,3799.61,3789.02,3817.86,4465430000,-0.66
2021-01-12,3801.62,3801.19,3776.51,3810.78,4994950000,0.04
2021-01-13,3802.23,3809.84,3791.5,3820.96,4602510000,0.23
2021-01-14,3814.98,3795.54,3792.86,3823.6,5198480000,-0.38
2021-01-15,3788.73,3768.25,3749.62,3788.73,5369820000,-0.72
2021-01-19,3781.88,3798.91,3780.37,3804.53,5014440000,0.81
2021-01-20,3816.22,3851.85,3816.22,3859.75,4566190000,1.39
2021-01-21,3857.46,3853.07,3845.05,3861.45,4501760000,0.03
2021-01-22,3844.24,3841.47,3830.41,3852.31,5110890000,-0.30
2021-01-25,3851.68,3855.36,3797.16,3859.23,7000840000,0.36
2021-01-26,3862.96,3849.62,3847.78,3870.9,6137500000,-0.15
2021-01-27,3836.83,3750.77,3732.48,3836.83,9976520000,-2.57
2021-01-28,3755.75,3787.38,3755.75,3830.5,6992770000,0.98
2021-01-29,3778.05,3714.24,3694.12,3778.05,6643370000,-1.93
2021-02-01,3731.17,3773.86,3725.62,3784.32,5436230000,1.61
2021-02-02,3791.84,3826.31,3791.84,3843.09,5514090000,1.39
2021-02-03,3840.27,3830.17,3816.68,3847.51,4864870000,0.10
2021-02-04,3836.66,3871.74,3836.66,3872.42,4879240000,1.09
2021-02-05,3878.3,3886.83,3874.93,3894.56,4879470000,0.39
2021-02-08,3892.59,3915.59,3892.59,3915.77,4648360000,0.74
2021-02-09,3910.49,3911.23,3902.64,3918.35,4568320000,-0.11
2021-02-10,3920.78,3909.88,3884.94,3931.5,4837070000,-0.03
2021-02-11,3916.4,3916.38,3890.39,3925.99,4590960000,0.17
2021-02-12,3911.65,3934.83,3905.78,3937.23,4135060000,0.47
2021-02-16,3939.61,3932.59,3923.85,3950.43,5058990000,-0.06
2021-02-17,3918.5,3931.33,3900.43,3933.61,4730650000,-0.03
2021-02-18,3915.86,3913.97,3885.03,3921.98,4793650000,-0.44
2021-02-19,3921.16,3906.71,3903.07,3930.41,4845320000,-0.19
2021-02-22,3885.55,3876.5,3874.71,3902.92,5917100000,-0.77
2021-02-23,3857.07,3881.37,3805.59,3895.98,6296610000,0.13
2021-02-24,3873.71,3925.43,3859.6,3928.65,6012790000,1.14
2021-02-25,3915.8,3829.34,3814.04,3925.02,6547470000,-2.45
2021-02-26,3839.66,3811.15,3789.54,3861.08,6526070000,-0.48
2021-03-01,3842.51,3901.82,3842.51,3914.5,5114820000,2.38
2021-03-02,3903.64,3870.29,3868.57,3906.41,5536010000,-0.81
2021-03-03,3863.99,3819.72,3818.86,3874.47,6173660000,-1.31
2021-03-04,3818.53,3768.47,3723.34,3843.67,7195400000,-1.34
2021-03-05,3793.58,3841.94,3730.19,3851.69,6851070000,1.95
2021-03-08,3844.39,3821.35,3819.25,3881.06,5871710000,-0.54
2021-03-09,3851.93,3875.44,3851.93,3903.76,5513560000,1.42
2021-03-10,3891.99,3898.81,3885.73,3917.35,5847380000,0.60
2021-03-11,3915.54,3939.34,3915.54,3960.27,5312880000,1.04
2021-03-12,3924.52,3943.34,3915.21,3944.99,4476280000,0.10
2021-03-15,3942.96,3968.94,3923.54,3970.08,4900100000,0.65
2021-03-16,3973.59,3962.71,3953.44,3981.04,4613080000,-0.16
2021-03-17,3949.57,3974.12,3935.74,3983.87,4561660000,0.29
2021-03-18,3953.5,3915.46,3910.86,3969.62,5118590000,-1.48
2021-03-19,3913.14,3913.1,3886.75,3930.12,7757420000,-0.06
2021-03-22,3916.48,3940.59,3914.16,3955.31,4316260000,0.70
2021-03-23,3937.6,3910.52,3901.57,3949.13,4669010000,-0.76
2021-03-24,3919.93,3889.14,3889.07,3942.08,4783020000,-0.55
2021-03-25,3879.34,3909.52,3853.5,3919.54,4948340000,0.52
2021-03-26,3917.12,3974.54,3917.12,3978.19,5483160000,1.66
2021-03-29,3969.31,3971.09,3943.25,3981.83,4628180000,-0.09
2021-03-30,3963.34,3958.55,3944.35,3968.01,4121510000,-0.32
2021-03-31,3967.25,3972.89,3966.98,3994.41,4578050000,0.36
2021-04-01,3992.78,4019.87,3992.78,4020.63,4162130000,1.18
2021-04-05,4034.44,4077.91,4034.44,4083.42,4005030000,1.44
2021-04-06,4075.57,4073.94,4068.14,4086.23,4081270000,-0.10
2021-04-07,4074.29,4079.95,4068.31,4083.13,4120810000,0.15
2021-04-08,4089.95,4097.17,4082.54,4098.19,3907100000,0.42
2021-04-09,4096.11,4128.8,4095.51,4129.48,3640390000,0.77
2021-04-12,4124.71,4127.99,4114.82,4131.76,3588900000,-0.02
2021-04-13,4130.1,4141.59,4124.43,4148,3734720000,0.33
2021-04-14,4141.58,4124.66,4120.87,4151.69,3985350000,-0.41
2021-04-15,4139.76,4170.42,4139.76,4173.49,4033420000,1.11
2021-04-16,4174.14,4185.47,4170.75,4191.31,4163820000,0.36
2021-04-19,4179.8,4163.26,4150.47,4180.81,3810290000,-0.53
2021-04-20,4159.18,4134.94,4118.38,4159.18,4342650000,-0.68
2021-04-21,4128.42,4173.42,4126.35,4175.02,3887250000,0.93
2021-04-22,4170.46,4134.98,4123.69,4179.57,4245140000,-0.92
2021-04-23,4138.78,4180.17,4138.78,4194.17,3569880000,1.09
2021-04-26,4185.03,4187.62,4182.36,4194.19,3748320000,0.18
2021-04-27,4188.25,4186.72,4176.22,4193.35,3710700000,-0.02
2021-04-28,4185.14,4183.18,4181.78,4201.53,3787360000,-0.08
2021-04-29,4206.14,4211.47,4176.81,4218.78,4298680000,0.68
2021-04-30,4198.1,4181.17,4174.85,4198.1,4300880000,-0.72
2021-05-03,4191.98,4192.66,4188.03,4209.39,4070220000,0.27
2021-05-04,4179.04,4164.66,4128.59,4179.04,4452460000,-0.67
2021-05-05,4177.06,4167.59,4160.94,4187.72,4230920000,0.07
2021-05-06,4169.14,4201.62,4147.33,4202.7,4511000000,0.82
2021-05-07,4210.34,4232.6,4201.64,4238.04,4016080000,0.74
2021-05-10,4228.29,4188.43,4188.13,4236.39,4560700000,-1.04
2021-05-11,4150.34,4152.1,4111.53,4162.04,4870710000,-0.87
2021-05-12,4130.55,4063.04,4056.88,4134.73,4733070000,-2.14
2021-05-13,4074.99,4112.5,4074.99,4131.58,4779540000,1.22
2021-05-14,4129.58,4173.85,4129.58,4183.13,4008880000,1.49
2021-05-17,4169.92,4163.29,4142.69,4171.92,4125050000,-0.25
2021-05-18,4165.94,4127.83,4125.99,4169.15,4398150000,-0.85
2021-05-19,4098.45,4115.68,4061.41,4116.93,4247450000,-0.29
2021-05-20,4121.97,4159.12,4121.97,4172.8,3978880000,1.06
2021-05-21,4168.61,4155.86,4151.72,4188.72,3995250000,-0.08
2021-05-24,4170.16,4197.05,4170.16,4209.52,3684800000,0.99
2021-05-25,4205.94,4188.13,4182.52,4213.42,4182250000,-0.21
2021-05-26,4191.59,4195.99,4184.11,4202.61,4420890000,0.19
2021-05-27,4201.94,4200.88,4197.78,4213.38,6406310000,0.12
2021-05-28,4210.77,4204.11,4203.57,4218.36,4649250000,0.08
2021-06-01,4216.52,4202.04,4197.59,4234.12,5074670000,-0.05
2021-06-02,4206.82,4208.12,4198.27,4217.37,5833670000,0.14
2021-06-03,4191.43,4192.85,4167.93,4204.39,5587970000,-0.36
2021-06-04,4206.05,4229.89,4206.05,4233.45,4139790000,0.88
2021-06-07,4229.34,4226.52,4215.66,4232.34,4476920000,-0.08
2021-06-08,4233.81,4227.26,4208.41,4236.74,4659620000,0.02
2021-06-09,4232.99,4219.55,4218.74,4237.09,4713260000,-0.18
2021-06-10,4228.56,4239.18,4220.34,4249.74,4408210000,0.47
2021-06-11,4242.9,4247.44,4232.25,4248.38,3815010000,0.19
2021-06-14,4248.31,4255.15,4234.07,4255.59,4151200000,0.18
2021-06-15,4255.28,4246.59,4238.35,4257.16,4048940000,-0.20
2021-06-16,4248.87,4223.7,4202.45,4251.89,4538350000,-0.54
2021-06-17,4220.37,4221.86,4196.05,4232.29,5312680000,-0.04
2021-06-18,4204.78,4166.45,4164.4,4204.78,6817010000,-1.31
2021-06-21,4173.4,4224.79,4173.4,4226.24,4128950000,1.40
2021-06-22,4224.61,4246.44,4217.27,4255.84,3828390000,0.51
2021-06-23,4249.27,4241.84,4241.43,4256.6,3730350000,-0.11
2021-06-24,4256.97,4266.49,4256.97,4271.28,3816660000,0.58
2021-06-25,4274.45,4280.7,4271.16,4286.12,7341450000,0.33
2021-06-28,4284.9,4290.61,4274.67,4292.14,4147890000,0.23
2021-06-29,4293.21,4291.8,4287.04,4300.52,3707150000,0.03
2021-06-30,4290.65,4297.5,4287.96,4302.43,4266040000,0.13
2021-07-01,4300.73,4319.94,4300.73,4320.66,3788230000,0.52
2021-07-02,4326.6,4352.34,4326.6,4355.43,3225840000,0.75
2021-07-06,4356.46,4343.54,4314.37,4356.46,4309570000,-0.20
2021-07-07,4351.01,4358.13,4329.79,4361.88,4037380000,0.34
2021-07-08,4321.07,4320.82,4289.37,4330.88,4347500000,-0.86
2021-07-09,4329.38,4369.55,4329.38,4371.6,3531120000,1.13
2021-07-12,4372.41,4384.63,4364.03,4386.68,3384460000,0.35
2021-07-13,4381.07,4369.21,4366.92,4392.37,3695430000,-0.35
2021-07-14,4380.11,4374.3,4362.36,4393.68,4006370000,0.12
2021-07-15,4369.02,4360.03,4340.7,4369.02,3905230000,-0.33
2021-07-16,4367.43,4327.16,4322.53,4375.09,3985700000,-0.75
2021-07-19,4296.4,4258.49,4233.13,4296.4,5157660000,-1.59
2021-07-20,4265.11,4323.06,4262.05,4336.84,4438270000,1.52
2021-07-21,4331.13,4358.69,4331.13,4359.7,3810280000,0.82
2021-07-22,4361.27,4367.48,4350.06,4369.87,3358300000,0.20
2021-07-23,4381.2,4411.79,4381.2,4415.18,4540070000,1.01
2021-07-26,4409.58,4422.3,4405.45,4422.73,4275630000,0.24
2021-07-27,4416.38,4401.46,4372.51,4416.38,4241950000,-0.47
2021-07-28,4402.95,4400.64,4387.01,4415.47,4215290000,-0.02
2021-07-29,4403.59,4419.15,4403.59,4429.97,4044600000,0.42
2021-07-30,4395.12,4395.26,4389.65,4412.25,3956740000,-0.54
2021-08-02,4406.86,4387.16,4384.81,4422.18,3724090000,-0.18
2021-08-03,4392.74,4423.15,4373,4423.79,3965190000,0.82
2021-08-04,4415.95,4402.66,4400.23,4416.17,4260760000,-0.46
2021-08-05,4408.86,4429.1,4408.86,4429.76,3769410000,0.60
2021-08-06,4429.07,4436.52,4429.07,4440.82,3451870000,0.17
2021-08-09,4437.77,4432.35,4424.74,4439.39,3449280000,-0.09
2021-08-10,4435.79,4436.75,4430.03,4445.21,3886610000,0.10
2021-08-11,4442.18,4442.41,4436.42,4449.44,3532560000,0.13
2021-08-12,4446.08,4460.83,4435.96,4461.77,3375310000,0.41
2021-08-13,4464.84,4468,4460.82,4468.37,3016470000,0.16
2021-08-16,4461.65,4479.71,4437.66,4480.26,3370640000,0.26
2021-08-17,4462.12,4448.08,4417.83,4462.12,3836960000,-0.71
2021-08-18,4440.94,4400.27,4397.59,4454.32,3755590000,-1.07
2021-08-19,4382.44,4405.8,4367.73,4418.61,4398410000,0.13
2021-08-20,4410.56,4441.67,4406.8,4444.35,3652610000,0.81
2021-08-23,4450.29,4479.53,4450.29,4489.88,3576530000,0.85
2021-08-24,4484.4,4486.23,4482.28,4492.81,3979220000,0.15
2021-08-25,4490.45,4496.19,4485.66,4501.71,3444700000,0.22
2021-08-26,4493.75,4470,4468.99,4495.9,3263980000,-0.58
2021-08-27,4474.1,4509.37,4474.1,4513.33,3331200000,0.88
2021-08-30,4513.76,4528.79,4513.76,4537.36,3168660000,0.43
2021-08-31,4529.75,4522.68,4515.8,4531.39,4290710000,-0.13
2021-09-01,4528.8,4524.09,4522.02,4537.11,4057340000,0.03
2021-09-02,4534.48,4536.95,4524.66,4545.85,3735990000,0.28
2021-09-03,4532.42,4535.43,4521.3,4541.45,3217530000,-0.03
2021-09-07,4535.38,4520.03,4513,4535.38,3822960000,-0.34
2021-09-08,4518.09,4514.07,4493.95,4521.79,3750880000,-0.13
2021-09-09,4513.02,4493.28,4492.07,4529.9,3735390000,-0.46
2021-09-10,4506.92,4458.58,4457.66,4520.47,3623180000,-0.77
2021-09-13,4474.81,4468.73,4445.7,4492.99,3914220000,0.23
2021-09-14,4479.33,4443.05,4435.46,4485.68,3670460000,-0.57
2021-09-15,4447.49,4480.7,4438.37,4486.87,4032020000,0.85
2021-09-16,4477.09,4473.75,4443.8,4485.87,3984560000,-0.16
2021-09-17,4469.74,4432.99,4427.76,4471.52,7289530000,-0.91
2021-09-20,4402.95,4357.73,4305.91,4402.95,4898070000,-1.70
2021-09-21,4374.45,4354.19,4347.96,4394.87,3920920000,-0.08
2021-09-22,4367.43,4395.64,4367.43,4416.75,3939170000,0.95
2021-09-23,4406.75,4448.98,4406.75,4465.4,3916350000,1.21
2021-09-24,4438.04,4455.48,4430.27,4463.12,3384290000,0.15
2021-09-27,4442.12,4443.11,4436.19,4457.3,4058650000,-0.28
2021-09-28,4419.54,4352.63,4346.33,4419.54,4416550000,-2.04
2021-09-29,4362.41,4359.46,4355.08,4385.57,3712660000,0.16
2021-09-30,4370.67,4307.54,4306.24,4382.55,4448140000,-1.19
2021-10-01,4317.16,4357.04,4288.52,4375.19,4010370000,1.15
2021-10-04,4348.84,4300.46,4278.94,4355.51,4307870000,-1.30
2021-10-05,4309.87,4345.72,4309.87,4369.23,3902890000,1.05
2021-10-06,4319.57,4363.55,4290.49,4365.57,4009630000,0.41
2021-10-07,4383.73,4399.76,4383.73,4429.97,3843740000,0.83
2021-10-08,4406.51,4391.34,4386.22,4412.02,3280160000,-0.19
2021-10-11,4385.44,4361.19,4360.59,4415.88,3281970000,-0.69
2021-10-12,4368.31,4350.65,4342.09,4374.89,3558450000,-0.24
2021-10-13,4358.01,4363.8,4329.92,4372.87,3620070000,0.30
2021-10-14,4386.75,4438.26,4386.75,4439.73,3598280000,1.71
2021-10-15,4447.69,4471.37,4447.69,4475.82,3819380000,0.75
2021-10-18,4463.72,4486.46,4447.47,4488.75,3662010000,0.34
2021-10-19,4497.34,4519.63,4496.41,4520.4,3459130000,0.74
2021-10-20,4524.42,4536.19,4524.4,4540.87,3670760000,0.37
2021-10-21,4532.24,4549.78,4526.89,4551.44,3822330000,0.30
2021-10-22,4546.12,4544.9,4524,4559.67,3758220000,-0.11
2021-10-25,4553.69,4566.48,4537.36,4572.62,3899400000,0.47
2021-10-26,4578.69,4574.79,4569.17,4598.53,3879740000,0.18
2021-10-27,4580.22,4551.68,4551.66,4584.57,4226050000,-0.51
2021-10-28,4562.84,4596.42,4562.84,4597.55,4132950000,0.98
2021-10-29,4572.87,4605.38,4567.59,4608.08,4510200000,0.19
2021-11-01,4610.62,4613.67,4595.06,4620.34,3971540000,0.18
2021-11-02,4613.34,4630.65,4613.34,4635.15,3975250000,0.37
2021-11-03,4630.65,4660.57,4621.19,4663.46,4319660000,0.65
2021-11-04,4662.93,4680.06,4662.59,4683,4462300000,0.42
2021-11-05,4699.26,4697.53,4681.32,4718.5,4467180000,0.37
2021-11-08,4701.48,4701.7,4694.39,4714.92,4269710000,0.09
2021-11-09,4707.25,4685.25,4670.87,4708.53,4117080000,-0.35
2021-11-10,4670.26,4646.71,4630.86,4684.85,4503720000,-0.82
2021-11-11,4659.39,4649.27,4648.31,4664.55,3926870000,0.06
2021-11-12,4655.24,4682.85,4650.77,4688.47,3728600000,0.72
2021-11-15,4689.3,4682.8,4672.86,4697.42,3488410000,0.00
2021-11-16,4679.42,4700.9,4679.42,4714.95,3972640000,0.39
2021-11-17,4701.5,4688.67,4684.41,4701.5,3969070000,-0.26
2021-11-18,4700.72,4704.54,4672.78,4708.8,4226410000,0.34
2021-11-19,4708.44,4697.96,4694.22,4717.75,4253180000,-0.14
2021-11-22,4712,4682.94,4682.17,4743.83,4441100000,-0.32
2021-11-23,4678.48,4690.7,4652.66,4699.39,4277590000,0.17
2021-11-24,4675.78,4701.46,4659.89,4702.87,3418430000,0.23
2021-11-26,4664.63,4594.62,4585.43,4664.63,3517700000,-2.27
2021-11-29,4628.75,4655.27,4625.26,4672.95,4336410000,1.32
2021-11-30,4640.25,4567,4560,4646.02,6625990000,-1.90
2021-12-01,4602.82,4513.04,4510.27,4652.94,5366730000,-1.18
2021-12-02,4504.73,4577.1,4504.73,4595.46,5077180000,1.42
2021-12-03,4589.49,4538.43,4495.12,4608.03,5240070000,-0.84
2021-12-06,4548.37,4591.67,4540.51,4612.6,4770800000,1.17
2021-12-07,4631.97,4686.75,4631.97,4694.04,4492400000,2.07
2021-12-08,4690.86,4701.21,4674.52,4705.06,4234600000,0.31
2021-12-09,4691,4667.45,4665.98,4695.26,3903840000,-0.72
2021-12-10,4687.64,4712.02,4670.24,4713.57,3870110000,0.95
2021-12-13,4710.3,4668.97,4667.6,4710.3,4397230000,-0.91
2021-12-14,4642.99,4634.09,4606.52,4660.47,4485430000,-0.75
2021-12-15,4636.46,4709.85,4611.22,4712.6,4910130000,1.63
2021-12-16,4719.13,4668.67,4651.89,4731.99,4829500000,-0.87
2021-12-17,4652.5,4620.64,4600.22,4666.7,7987090000,-1.03
2021-12-20,4587.9,4568.02,4531.1,4587.9,4635700000,-1.14
2021-12-21,4594.96,4649.23,4583.16,4651.14,4072430000,1.78
2021-12-22,4650.36,4696.56,4645.53,4697.67,3319610000,1.02
2021-12-23,4703.96,4725.79,4703.96,4740.74,2913040000,0.62
2021-12-27,4733.99,4791.19,4733.99,4791.49,2770290000,1.38
2021-12-28,4795.49,4786.35,4780.04,4807.02,2707920000,-0.10
2021-12-29,4788.64,4793.06,4778.08,4804.06,2963310000,0.14
2021-12-30,4794.23,4778.73,4775.33,4808.93,3124950000,-0.30
2021-12-31,4775.21,4766.18,4765.75,4786.83,2677820000,-0.26
2022-01-03,4778.14,4796.56,4758.17,4796.64,3831020000,0.64
2022-01-04,4804.51,4793.54,4774.27,4818.62,4683170000,-0.06
2022-01-05,4787.99,4700.58,4699.44,4797.7,4887960000,-1.94
2022-01-06,4693.39,4696.05,4671.26,4725.01,4295280000,-0.10
2022-01-07,4697.66,4677.03,4662.74,4707.95,4181510000,-0.41
2022-01-10,4655.34,4670.29,4582.24,4673.02,4511810000,-0.14
2022-01-11,4669.14,4713.07,4638.27,4714.13,4101590000,0.92
2022-01-12,4728.59,4726.35,4706.71,4748.83,4048220000,0.28
2022-01-13,4733.56,4659.03,4650.29,4744.13,4251730000,-1.42
2022-01-14,4637.99,4662.85,4614.75,4665.13,4338490000,0.08
2022-01-18,4632.24,4577.11,4568.7,4632.24,4748700000,-1.84
2022-01-19,4588.03,4532.76,4530.2,4611.55,4465740000,-0.97
2022-01-20,4547.35,4482.73,4477.95,4602.11,4640870000,-1.10
2022-01-21,4471.38,4397.94,4395.34,4494.52,5589100000,-1.89
2022-01-24,4356.32,4410.13,4222.62,4417.35,6928110000,0.28
2022-01-25,4366.64,4356.45,4287.11,4411.01,5145050000,-1.22
2022-01-26,4408.43,4349.93,4304.8,4453.23,5570640000,-0.15
2022-01-27,4380.58,4326.51,4309.5,4428.74,5214200000,-0.54
2022-01-28,4336.19,4431.85,4292.46,4432.72,5031090000,2.43
2022-01-31,4431.79,4515.55,4414.02,4516.89,5098610000,1.89
2022-02-01,4519.57,4546.54,4483.53,4550.49,4816830000,0.69
2022-02-02,4566.39,4589.38,4544.32,4595.31,4481580000,0.94
2022-02-03,4535.41,4477.44,4470.39,4542.88,4401970000,-2.44
2022-02-04,4482.79,4500.53,4451.5,4539.66,4706290000,0.52
2022-02-07,4505.75,4483.87,4471.47,4521.86,4228480000,-0.37
2022-02-08,4480.02,4521.54,4465.4,4531.32,4459620000,0.84
2022-02-09,4547,4587.18,4547,4590.03,4524350000,1.45
2022-02-10,4553.24,4504.08,4484.31,4588.92,5314860000,-1.81
2022-02-11,4506.27,4418.64,4401.41,4526.33,5251500000,-1.90
2022-02-14,4412.61,4401.67,4364.84,4426.22,4600390000,-0.38
2022-02-15,4429.28,4471.07,4429.28,4472.77,4430830000,1.58
2022-02-16,4455.75,4475.01,4429.68,4489.55,4283640000,0.09
2022-02-17,4456.06,4380.26,4373.81,4456.06,4539420000,-2.12
2022-02-18,4384.57,4348.87,4327.22,4394.6,4708060000,-0.72
2022-02-22,4332.74,4304.76,4267.11,4362.12,5121900000,-1.01
2022-02-23,4324.93,4225.5,4221.51,4341.51,4797430000,-1.84
2022-02-24,4155.77,4288.7,4114.65,4294.73,6752130000,1.50
2022-02-25,4298.38,4384.65,4286.83,4385.34,5177060000,2.24
2022-02-28,4354.17,4373.94,4315.12,4388.84,6071370000,-0.24
2022-03-01,4363.14,4306.26,4279.54,4378.45,5846230000,-1.55
2022-03-02,4322.56,4386.54,4322.56,4401.48,5337870000,1.86
2022-03-03,4401.31,4363.49,4345.56,4416.78,5039890000,-0.53
2022-03-04,4342.12,4328.87,4284.98,4342.12,5797380000,-0.79
2022-03-07,4327.01,4201.09,4199.85,4327.01,6940470000,-2.95
2022-03-08,4202.66,4170.7,4157.87,4276.94,7243120000,-0.72
2022-03-09,4223.1,4277.88,4223.1,4299.4,5662670000,2.57
2022-03-10,4252.55,4259.52,4209.8,4268.28,4980830000,-0.43
2022-03-11,4279.5,4204.31,4200.49,4291.01,4938640000,-1.30
2022-03-14,4202.75,4173.11,4161.72,4247.57,5574920000,-0.74
2022-03-15,4188.82,4262.45,4187.9,4271.05,5392470000,2.14
2022-03-16,4288.14,4357.86,4251.99,4358.9,6309750000,2.24
2022-03-17,4345.11,4411.67,4335.65,4412.67,4985090000,1.23
2022-03-18,4407.34,4463.12,4390.57,4465.4,8278430000,1.17
2022-03-21,4462.4,4461.18,4424.3,4481.75,4869820000,-0.04
2022-03-22,4469.1,4511.61,4469.1,4522,4754840000,1.13
2022-03-23,4493.1,4456.24,4455.81,4501.07,4550670000,-1.23
2022-03-24,4469.98,4520.16,4465.17,4520.58,4131390000,1.43
2022-03-25,4522.91,4543.06,4501.07,4546.03,4305020000,0.51
2022-03-28,4541.09,4575.52,4517.69,4575.65,4312260000,0.71
2022-03-29,4602.86,4631.6,4589.66,4637.3,5085910000,1.23
2022-03-30,4624.2,4602.45,4581.32,4627.77,4385570000,-0.63
2022-03-31,4599.02,4530.41,4530.41,4603.07,4823020000,-1.57
2022-04-01,4540.32,4545.86,4507.57,4548.7,4562940000,0.34
2022-04-04,4547.97,4582.64,4539.21,4583.5,4547350000,0.81
2022-04-05,4572.45,4525.12,4514.17,4593.45,4800620000,-1.26
2022-04-06,4494.17,4481.15,4450.04,4503.94,4986830000,-0.97
2022-04-07,4474.65,4500.21,4450.3,4521.16,4821490000,0.43
2022-04-08,4494.15,4488.28,4474.6,4520.41,4083200000,-0.27
2022-04-11,4462.64,4412.53,4408.38,4464.35,4266290000,-1.69
2022-04-12,4437.59,4397.45,4381.34,4471,4152090000,-0.34
2022-04-13,4394.3,4446.59,4392.7,4453.92,3828150000,1.12
2022-04-14,4449.12,4392.59,4390.77,4460.46,4083090000,-1.21
2022-04-18,4385.63,4391.69,4370.3,4410.31,3910490000,-0.02
2022-04-19,4390.63,4462.21,4390.63,4471.03,4108120000,1.61
2022-04-20,4472.26,4459.45,4448.76,4488.29,4290450000,-0.06
2022-04-21,4489.17,4393.66,4384.47,4512.94,4636890000,-1.48
2022-04-22,4385.83,4271.78,4267.62,4385.83,4651940000,-2.77
2022-04-25,4255.34,4296.12,4200.82,4299.02,5240040000,0.57
2022-04-26,4278.14,4175.2,4175.04,4278.14,4689970000,-2.81
2022-04-27,4186.52,4183.96,4162.9,4240.71,4769680000,0.21
2022-04-28,4222.58,4287.5,4188.63,4308.45,4854180000,2.47
2022-04-29,4253.75,4131.93,4124.28,4269.68,5084030000,-3.63
2022-05-02,4130.61,4155.38,4062.51,4169.81,5163790000,0.57
2022-05-03,4159.78,4175.48,4147.08,4200.1,4582050000,0.48
2022-05-04,4181.18,4300.17,4148.91,4307.66,5136360000,2.99
2022-05-05,4270.43,4146.87,4106.01,4270.43,5077030000,-3.56
2022-05-06,4128.17,4123.34,4067.91,4157.69,5116940000,-0.57
2022-05-09,4081.27,3991.24,3975.48,4081.27,5954520000,-3.20
2022-05-10,4035.18,4001.05,3958.17,4068.82,5885820000,0.25
2022-05-11,3990.08,3935.18,3928.82,4049.09,5816140000,-1.65
2022-05-12,3903.95,3930.08,3858.87,3964.8,6286450000,-0.13
2022-05-13,3963.9,4023.89,3963.9,4038.88,5183340000,2.39
2022-05-16,4013.02,4008.01,3983.99,4046.46,4415030000,-0.39
2022-05-17,4052,4088.85,4033.93,4090.72,4841410000,2.02
2022-05-18,4051.98,3923.68,3911.91,4051.98,5103220000,-4.04
2022-05-19,3899,3900.79,3876.58,3945.96,5113550000,-0.58
2022-05-20,3927.76,3901.36,3810.32,3943.42,5130730000,0.01
2022-05-23,3919.42,3973.75,3909.04,3981.88,4420030000,1.86
2022-05-24,3942.94,3941.48,3875.13,3955.68,4923190000,-0.81
2022-05-25,3929.59,3978.73,3925.03,3999.33,4802560000,0.95
2022-05-26,3984.6,4057.84,3984.6,4075.14,4709970000,1.99
2022-05-27,4077.43,4158.24,4077.43,4158.49,4375620000,2.47
2022-05-31,4151.09,4132.15,4104.88,4168.34,6822640000,-0.63
2022-06-01,4149.78,4101.23,4073.85,4166.54,4531800000,-0.75
2022-06-02,4095.41,4176.82,4074.37,4177.51,4405790000,1.84
2022-06-03,4137.57,4108.54,4098.67,4142.67,3711110000,-1.63
2022-06-06,4134.72,4121.43,4109.18,4168.78,4332700000,0.31
2022-06-07,4096.47,4160.68,4080.19,4164.86,4248210000,0.95
2022-06-08,4147.12,4115.77,4107.2,4160.14,4159470000,-1.08
2022-06-09,4101.65,4017.82,4017.17,4119.1,4134170000,-2.38
2022-06-10,3974.39,3900.86,3900.16,3974.39,4889640000,-2.91
2022-06-13,3838.15,3749.63,3734.3,3838.15,5636890000,-3.88
2022-06-14,3763.52,3735.48,3705.68,3778.18,5153890000,-0.38
2022-06-15,3764.05,3789.99,3722.3,3837.56,5530480000,1.46
2022-06-16,3728.18,3666.77,3639.77,3728.18,5644930000,-3.25
2022-06-17,3665.9,3674.84,3636.87,3707.71,8520740000,0.22
2022-06-21,3715.31,3764.79,3715.31,3779.65,5292260000,2.45
2022-06-22,3733.89,3759.89,3717.69,3801.79,5058990000,-0.13
2022-06-23,3774.71,3795.73,3743.52,3802.58,5098640000,0.95
2022-06-24,3821.75,3911.74,3821.75,3913.65,8120260000,3.06
2022-06-27,3920.76,3900.11,3889.66,3927.72,4325310000,-0.30
2022-06-28,3913,3821.55,3820.14,3945.86,4270120000,-2.01
2022-06-29,3825.09,3818.83,3799.02,3836.5,4211240000,-0.07
2022-06-30,3785.99,3785.38,3738.67,3818.99,4840070000,-0.88
