Code,Timestamp,Open,Close,Low,High,Volume,Return
AAL,2024-07-19,10.63,10.58,10.43,10.65,25697300,0.00
AAL,2024-07-22,10.49,10.69,10.35,10.74,38897200,1.03
AAL,2024-07-23,10.63,10.48,10.47,10.74,30548000,-2.00
AAL,2024-07-24,10.45,10.17,10.12,10.54,47312000,-3.05
AAPL,2024-07-19,224.82,224.31,223.28,226.8,49151500,95.47
AAPL,2024-07-22,227.01,223.96,223.09,227.78,48201800,-0.16
AAPL,2024-07-23,224.37,225.01,222.68,226.94,39960300,0.47
AAPL,2024-07-24,224,218.54,217.13,224.8,61777600,-2.96
AAP,2024-07-19,61.2,59.62,59.35,61.35,1269400,-266.55
AAP,2024-07-22,59.68,59.75,58.77,60.04,1191400,0.22
AAP,2024-07-23,58.66,59.64,58.33,59.84,1239100,-0.18
AAP,2024-07-24,59.5,58.94,58.45,60.22,1294800,-1.19
ABBV,2024-07-19,173.67,172.32,171.22,173.85,4293600,65.80
ABBV,2024-07-22,173.32,173.61,172,174.73,4066900,0.74
ABBV,2024-07-23,173.32,173.15,172.77,174.59,2933800,-0.27
ABBV,2024-07-24,173.2,176.21,172.95,176.6,6117700,1.74
ABC,2024-07-19,87.63,88.86,86.79,88.9,1400300,-98.30
ABC,2024-07-22,90.62,90.19,89.69,91.36,1549400,1.47
ABC,2024-07-23,89.04,90.63,88.6,91.09,1254600,0.49
ABC,2024-07-24,90.65,90.21,89.65,91.49,1160300,-0.47
ABT,2024-07-19,100.61,102.03,100.08,102.4,11963600,11.58
ABT,2024-07-22,102.5,103.72,102.31,103.83,7880300,1.63
ABT,2024-07-23,104.01,103.92,103.37,104.33,5894500,0.19
ABT,2024-07-24,104.22,107.26,103.54,107.31,8680900,3.11
ACN,2024-07-19,331.09,329.19,327.71,335.79,5376200,67.42
ACN,2024-07-22,330.72,331.51,329.72,332.82,3419300,0.70
ACN,2024-07-23,331.43,330.33,327.97,332.2,1994000,-0.36
ACN,2024-07-24,329.38,328.68,328.14,332.54,3286500,-0.50
ADBE,2024-07-19,557.05,551,548.96,561.09,2601900,40.35
ADBE,2024-07-22,558.65,554.82,552.71,560.19,2391700,0.69
ADBE,2024-07-23,556.49,546.01,544.44,557.25,2363900,-1.61
ADBE,2024-07-24,543.8,531.04,530.35,544.71,2630100,-2.82
ADI,2024-07-19,240.3,231.22,230.74,240.3,2894900,-129.67
ADI,2024-07-22,237.12,240.04,233.32,240.26,2827300,3.67
ADI,2024-07-23,234.1,230.32,229.03,236.92,3876200,-4.22
ADI,2024-07-24,230.63,224.62,223.74,230.96,4589600,-2.54
ADM,2024-07-19,64.91,64.19,63.53,64.92,2730400,-249.93
ADM,2024-07-22,64.39,64.15,63.41,64.39,1404300,-0.06
ADM,2024-07-23,63.81,62.22,62.19,63.99,2255400,-3.10
ADM,2024-07-24,62.17,62.65,61.89,63.04,1847300,0.69
ADP,2024-07-19,248.23,246.97,244.65,248.87,1424500,74.63
ADP,2024-07-22,249.17,247.99,245.93,249.17,1421300,0.41
ADP,2024-07-23,246.92,248.35,246.01,248.85,765400,0.14
ADP,2024-07-24,249.66,247.1,245.8,249.66,1853200,-0.51
ADSK,2024-07-19,242.95,242.45,239.62,243.54,1120500,-1.92
ADSK,2024-07-22,245.48,245.26,242.9,245.79,712500,1.15
ADSK,2024-07-23,244.96,246.23,244.63,247.31,693900,0.39
ADSK,2024-07-24,244.59,239.45,239.01,245.23,1510700,-2.83
ADS,2024-07-19,267.16,262.91,261.91,267.16,762600,8.92
ADS,2024-07-22,262.87,248.55,248.03,263,3865900,-5.78
ADS,2024-07-23,249.4,256,248.43,256,3224100,2.91
ADS,2024-07-24,256.41,260.2,256.23,260.26,2826900,1.61
AEE,2024-07-19,75.88,74.82,74.33,75.88,1065100,-247.77
AEE,2024-07-22,74.98,75.74,74.87,75.8,1332300,1.21
AEE,2024-07-23,75.62,75.08,75,75.89,1288800,-0.88
AEE,2024-07-24,75.78,77.04,75.3,77.25,1429400,2.54
AEP,2024-07-19,93.81,93.14,92.58,93.81,2072800,17.29
AEP,2024-07-22,93.44,94.35,93.1,94.66,2754600,1.28
AEP,2024-07-23,94.2,93.64,93.35,94.24,3048900,-0.76
AEP,2024-07-24,94.29,95.02,93.78,95.57,2523400,1.45
AES,2024-07-19,17.2,17.1,17.06,17.28,4641800,-455.67
AES,2024-07-22,17.4,17.52,17.16,17.57,8080300,2.40
AES,2024-07-23,17.33,17.56,17.31,17.88,4993000,0.23
AES,2024-07-24,17.68,17.31,17.28,17.91,10045500,-1.44
AET,2024-07-19,386,387.38,380.18,389.33,1075200,95.53
AET,2024-07-22,383,384.96,380.45,387,702900,-0.63
AET,2024-07-23,384.59,385.87,380.02,388.6,816400,0.24
AET,2024-07-24,385,386.3,381.24,388.83,866000,0.11
AFL,2024-07-19,94.42,92.91,92.44,94.44,5323200,-315.78
AFL,2024-07-22,93.15,94.5,93,94.56,1411300,1.68
AFL,2024-07-23,94.48,94.32,93.96,94.64,1040000,-0.19
AFL,2024-07-24,94.65,94.14,93.72,94.83,1673100,-0.19
AGN,2024-07-19,99.03,98.08,97.65,99.07,4229200,4.02
AGN,2024-07-22,98.13,97.95,97.31,98.14,3265100,-0.13
AGN,2024-07-23,98.15,96.55,96.36,98.18,4202100,-1.45
AGN,2024-07-24,95.42,96.6,95.42,97.08,4880300,0.05
AIG,2024-07-19,77.92,74.42,74.17,77.92,7045200,-29.80
AIG,2024-07-22,74.68,76.08,74.68,76.44,5171400,2.18
AIG,2024-07-23,76.08,76.88,75.94,77.1,3613900,1.04
AIG,2024-07-24,76.85,75.26,75.2,77.25,4129700,-2.15
AIV,2024-07-19,9.03,9.01,8.93,9.05,651100,-735.29
AIV,2024-07-22,9.07,9.09,8.96,9.11,872000,0.88
AIV,2024-07-23,9.09,9.06,9.03,9.2,853000,-0.33
AIV,2024-07-24,9.03,8.97,8.96,9.15,883500,-1.00
AIZ,2024-07-19,172.81,169.79,168.65,172.81,386700,94.72
AIZ,2024-07-22,169.24,169.41,168.65,170.89,299800,-0.22
AIZ,2024-07-23,169.68,172.45,169.12,172.69,319800,1.76
AIZ,2024-07-24,173.21,169.88,169.65,173.64,218800,-1.51
AJG,2024-07-19,271.99,270.27,269.26,272.94,599200,37.14
AJG,2024-07-22,271.42,271.76,270.05,273.6,639100,0.55
AJG,2024-07-23,273.59,273.22,272.83,276.38,459900,0.53
AJG,2024-07-24,274.24,274.32,271.85,276.83,1215200,0.40
AKAM,2024-07-19,96.05,95.05,94.46,96.18,1425600,-188.61
AKAM,2024-07-22,95.47,96.33,94.97,96.61,1043000,1.33
AKAM,2024-07-23,96.15,96.06,95.16,96.45,947300,-0.28
AKAM,2024-07-24,96.1,95.22,95.1,97.29,1280200,-0.88
ALB,2024-07-19,92.74,92.09,90.02,92.93,2235700,-3.40
ALB,2024-07-22,93.13,93.57,91.4,93.99,2075700,1.58
ALB,2024-07-23,92.38,91.48,91.06,93.04,1896500,-2.28
ALB,2024-07-24,91,90.88,90.75,93.17,2100600,-0.66
ALGN,2024-07-19,253.46,251.6,249.98,257.42,682000,63.88
ALGN,2024-07-22,252,249.31,244.53,254.16,721000,-0.92
ALGN,2024-07-23,249.96,250.65,247.87,252.48,569000,0.53
ALGN,2024-07-24,250.07,244.8,244.47,251.63,1266600,-2.39
ALK,2024-07-19,36.98,37.93,36.58,38.18,3102500,-545.40
ALK,2024-07-22,37.49,38.73,37.27,38.88,2292500,2.07
ALK,2024-07-23,39.11,38.06,37.93,39.27,3856800,-1.76
ALK,2024-07-24,38.07,37.84,37.76,38.82,1739800,-0.58
ALLE,2024-07-19,127.97,124.1,124.06,127.97,594200,69.51
ALLE,2024-07-22,124.66,126.67,123.05,126.79,602000,2.03
ALLE,2024-07-23,125.97,127.18,125.35,127.65,796500,0.40
ALLE,2024-07-24,130.34,127.86,124.61,131.79,1551500,0.53
ALL,2024-07-19,177.54,174.38,174.03,177.54,1239500,26.68
ALL,2024-07-22,175.5,174.83,174.01,175.71,960700,0.26
ALL,2024-07-23,174.51,173.6,173.39,175.89,903500,-0.71
ALL,2024-07-24,174.62,172.34,172.25,176.44,1232700,-0.73
ALXN,2024-07-19,235.05,230.74,229.45,235.05,1074800,25.31
ALXN,2024-07-22,231.27,231.09,229.04,232.22,866700,0.15
ALXN,2024-07-23,232,234.33,230.37,234.45,1353900,1.38
ALXN,2024-07-24,235.45,237.34,234.46,238.17,1226400,1.27
AMAT,2024-07-19,217.5,210.26,209.67,218.28,6517100,-12.88
AMAT,2024-07-22,216.23,223.47,213.36,224.09,7515600,5.91
AMAT,2024-07-23,220.45,219.65,218.62,221.95,3635300,-1.74
AMAT,2024-07-24,217.37,206.53,205.53,217.77,9263400,-6.35
AMD,2024-07-19,154.86,151.58,150.62,155.81,47513100,-36.25
AMD,2024-07-22,154.23,155.87,152.54,156.7,43912500,2.75
AMD,2024-07-23,154.95,154,153.8,157.05,31950600,-1.21
AMD,2024-07-24,152.72,144.63,144.53,153.68,49203100,-6.48
AME,2024-07-19,173.02,169.16,169.12,173.02,887000,14.50
AME,2024-07-22,170.83,172.97,169.51,173.11,782700,2.20
AME,2024-07-23,172.16,171.87,171.71,173.43,814100,-0.64
AME,2024-07-24,171.14,166.95,166.88,171.23,925000,-2.95
AMGN,2024-07-19,333.65,331.29,328.43,333.98,1848700,49.61
AMGN,2024-07-22,333.23,335.97,332.47,337.09,1733700,1.39
AMGN,2024-07-23,334.36,333.24,331.31,337.04,1458200,-0.82
AMGN,2024-07-24,333.25,335.61,330.34,337.18,2459300,0.71
AMG,2024-07-19,168.98,167.94,167.48,169.58,181700,-99.84
AMG,2024-07-22,169.03,171.31,167.34,171.41,209400,1.97
AMG,2024-07-23,170.76,171.68,170.55,172.7,200700,0.22
AMG,2024-07-24,170.39,169.27,168.79,172.55,315000,-1.42
AMP,2024-07-19,419.24,410.89,410.83,419.24,616600,58.80
AMP,2024-07-22,412.79,420.01,410.99,420.17,441400,2.17
AMP,2024-07-23,419.19,421.39,416.94,422.79,494400,0.33
AMP,2024-07-24,422.38,424.25,419.98,432.63,995500,0.67
AMT,2024-07-19,211.87,210.14,209.32,211.87,1404100,-101.89
AMT,2024-07-22,209.97,209.37,208.23,212.43,1476200,-0.37
AMT,2024-07-23,209.56,209.52,208.97,212.19,1123600,0.07
AMT,2024-07-24,210.25,209.39,208.57,212.81,1922800,-0.06
AMZN,2024-07-19,181.14,183.13,180.11,184.93,43081800,-14.34
AMZN,2024-07-22,185,182.55,182.48,185.06,39931900,-0.32
AMZN,2024-07-23,184.1,186.41,183.56,189.39,47537700,2.07
AMZN,2024-07-24,183.2,180.83,180.41,185.45,41532400,-3.09
ANDV,2024-07-19,165.64,165.16,164.01,166.88,3037100,-9.49
ANDV,2024-07-22,165.1,165.9,164.12,167.69,2620900,0.45
ANDV,2024-07-23,165.9,163.97,163.55,166.31,2018200,-1.18
ANDV,2024-07-24,164.05,167.55,163.72,167.73,2534900,2.14
ANSS,2024-07-19,315.41,314.54,312.61,317.11,330400,46.73
ANSS,2024-07-22,315.89,318.64,315.89,320.48,471000,1.29
ANSS,2024-07-23,317.57,320.08,317.15,324.56,263100,0.45
ANSS,2024-07-24,319.44,310.55,309.42,319.44,404000,-3.07
ANTM,2024-07-19,280.83,279.95,276.17,280.83,2607300,-10.93
ANTM,2024-07-22,283.62,287.08,282.73,289.09,3260000,2.48
ANTM,2024-07-23,285.86,282.99,280.77,291.83,3342000,-1.45
ANTM,2024-07-24,280.05,266.34,265.77,281.03,3086700,-6.25
AON,2024-07-19,301.43,296.17,295.79,301.43,883400,10.07
AON,2024-07-22,296.63,299.12,296.56,300.84,908500,0.99
AON,2024-07-23,299.43,298.43,298.33,302.18,1117300,-0.23
AON,2024-07-24,300,298.2,297.06,301.74,763200,-0.08
AOS,2024-07-19,89.36,87.99,87.57,89.68,1038600,-238.90
AOS,2024-07-22,88.15,88.81,86.67,89.08,1138800,0.92
AOS,2024-07-23,80.92,80.47,79.83,85.07,2721300,-10.36
AOS,2024-07-24,80.88,80.76,80.65,82.5,2167100,0.36
APA,2024-07-19,31.84,31.76,31.29,32,4457200,-154.28
APA,2024-07-22,31.63,31.27,31.08,31.78,4602800,-1.57
APA,2024-07-23,31.07,30.69,30.62,31.16,3814300,-1.89
APA,2024-07-24,30.95,30.28,30.18,31.09,3846800,-1.35
APC,2024-07-19,271.99,270.27,269.26,272.94,599200,88.80
APC,2024-07-22,271.42,271.76,270.05,273.6,639100,0.55
APC,2024-07-23,273.59,273.22,272.83,276.38,459900,0.53
APC,2024-07-24,274.24,274.32,271.85,276.83,1215200,0.40
APD,2024-07-19,267.16,262.91,261.91,267.16,762600,-4.34
APD,2024-07-22,262.87,248.55,248.03,263,3865900,-5.78
APD,2024-07-23,249.4,256,248.43,256,3224100,2.91
APD,2024-07-24,256.41,260.2,256.23,260.26,2826900,1.61
APH,2024-07-19,66.59,64.35,64.23,67.13,7745800,-304.35
APH,2024-07-22,65,66.24,64.87,66.64,7449800,2.85
APH,2024-07-23,66.12,66.26,65.9,67.32,8759800,0.03
APH,2024-07-24,62.58,61.99,61.39,64.3,14011300,-6.89
APTV,2024-07-19,70.23,68.87,67.26,70.34,5526600,9.99
APTV,2024-07-22,69.65,69.93,68.5,70.2,2601300,1.52
APTV,2024-07-23,68.47,68.59,68.1,69.52,2536900,-1.95
APTV,2024-07-24,68.08,67.08,66.99,69.16,3196700,-2.25
ARE,2024-07-19,126.41,125.21,124.17,126.55,918600,46.43
ARE,2024-07-22,125.4,125.84,124.31,126.37,931100,0.50
ARE,2024-07-23,124.01,121.41,119.32,125.3,1864600,-3.65
ARE,2024-07-24,120.99,115.57,115.57,120.99,1568300,-5.05
ARNC,2024-07-19,181.4,179.67,177.39,181.5,5121300,35.68
ARNC,2024-07-22,181.36,178.9,177.23,182.72,4883500,-0.43
ARNC,2024-07-23,179.1,186.48,179,187.04,7614300,4.06
ARNC,2024-07-24,185.62,180.07,179.97,187,5109100,-3.56
